,id,index,period,timestamp,minute,second,possession,duration,match_id,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,end_x,end_y,sub_type_id,sub_type_name,body_part_id,body_part_name,x,y,under_pressure,pass_switch,outcome_id,outcome_name,ball_recovery_recovery_failure,counterpress,foul_won_defensive,aerial_won,block_offensive,shot_statsbomb_xg,end_z,technique_id,technique_name,goalkeeper_position_id,goalkeeper_position_name,pass_assisted_shot_id,pass_goal_assist,shot_key_pass_id,pass_cross,pass_backheel,dribble_overrun,dribble_nutmeg,pass_shot_assist,shot_one_on_one,foul_committed_penalty,foul_won_penalty,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,substitution_replacement_id,substitution_replacement_name,ball_recovery_offensive,bad_behaviour_card_id,bad_behaviour_card_name
690,6bc213c0-a4ff-48a4-91b6-df9c66e872fb,691,1,00:19:03.896000,19,3,48,1.248,7478,30,Pass,760,OL Reign,3,From Free Kick,760,OL Reign,,4998.0,Rumi Utsugi,11.0,Left Defensive Midfield,8298.0,Megan Anna Rapinoe,39.824615,-0.6786625,3.0,High Pass,88.0,29.0,,,38.0,Left Foot,57.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,32637406-ff6f-4d6f-89af-5e1ab374f129,692,1,00:19:05.144000,19,5,48,,7478,42,Ball Receipt,760,OL Reign,3,From Free Kick,760,OL Reign,,8298.0,Megan Anna Rapinoe,21.0,Left Wing,,,,,,,,,,,,,88.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,c24a6b03-a897-4a38-bc4c-1f1254a7e830,693,1,00:19:05.224000,19,5,48,1.349,7478,30,Pass,760,OL Reign,3,From Free Kick,760,OL Reign,,8298.0,Megan Anna Rapinoe,21.0,Left Wing,,,7.071068,0.7853982,3.0,High Pass,94.0,34.0,,,37.0,Head,89.0,29.0,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,ccae2185-f6c7-4897-866e-2f2ecbe045fc,694,1,00:19:06.573000,19,6,48,1.73,7478,30,Pass,760,OL Reign,3,From Free Kick,762,Houston Dash,,5045.0,Amber Brooks,5.0,Left Center Back,,,17.0,-0.48995733,3.0,High Pass,42.0,39.0,66.0,Recovery,37.0,Head,27.0,47.0,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,ec86bd50-b6d4-41bc-9f43-84e88b7cea7b,695,1,00:19:08.303000,19,8,48,0.0,7478,4,Duel,760,OL Reign,3,From Free Kick,762,Houston Dash,,8382.0,Clare Elizabeth Polkinghorne,11.0,Left Defensive Midfield,,,,,,,,,10.0,Aerial Lost,,,42.0,39.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,7bab6a31-a86b-476c-b997-19f4d286774d,696,1,00:19:08.303000,19,8,48,0.817,7478,30,Pass,760,OL Reign,3,From Free Kick,760,OL Reign,,5006.0,Beverly Yanez,19.0,Center Attacking Midfield,8298.0,Megan Anna Rapinoe,10.630146,-0.8519663,3.0,High Pass,86.0,34.0,66.0,Recovery,,,79.0,42.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
696,d5378f81-fb7b-4211-89f6-b55890eb50dc,697,1,00:19:09.120000,19,9,48,,7478,42,Ball Receipt,760,OL Reign,3,From Free Kick,760,OL Reign,,8298.0,Megan Anna Rapinoe,21.0,Left Wing,,,,,,,,,,,,,86.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,e7776451-5fc5-4ce9-8a69-55a2b9d9133c,698,1,00:19:09.120000,19,9,48,4.295,7478,43,Carry,760,OL Reign,3,From Free Kick,760,OL Reign,,8298.0,Megan Anna Rapinoe,21.0,Left Wing,,,,,,,76.0,41.0,,,,,86.0,34.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,7635d7a4-2983-47b1-ada2-c56cec00030c,699,1,00:19:10.335000,19,10,48,1.719,7478,17,Pressure,760,OL Reign,3,From Free Kick,762,Houston Dash,,4959.0,Taylor Comeau,2.0,Right Back,,,,,,,,,,,,,32.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,42e06b70-d112-4030-a832-74fdcd211b2d,700,1,00:19:13.415000,19,13,48,1.453,7478,30,Pass,760,OL Reign,3,From Free Kick,760,OL Reign,,8298.0,Megan Anna Rapinoe,21.0,Left Wing,5075.0,Elizabeth Addo,22.022715,0.6889244,1.0,Ground Pass,93.0,55.0,,,40.0,Right Foot,76.0,41.0,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,0912605e-62c5-497f-8c8e-0b727c0a7c38,701,1,00:19:14.868000,19,14,48,,7478,42,Ball Receipt,760,OL Reign,3,From Free Kick,760,OL Reign,,5075.0,Elizabeth Addo,17.0,Right Wing,,,,,,,,,,,,,93.0,55.0,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,6e016812-dc37-4a0f-b058-387ab642d52f,702,1,00:19:14.868000,19,14,48,0.0,7478,10,Interception,760,OL Reign,3,From Free Kick,762,Houston Dash,,5038.0,Allysha Lyn Chapman,6.0,Left Back,,,,,,,,,,,,,28.0,26.0,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,c413964e-7def-48dd-8213-cc61ae4b3503,703,1,00:19:17.865000,19,17,48,0.4,7478,17,Pressure,760,OL Reign,3,From Free Kick,760,OL Reign,,5075.0,Elizabeth Addo,17.0,Right Wing,,,,,,,,,,,,,91.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,bc28c0ea-b053-449f-a5c7-2479f728c400,704,1,00:19:17.999000,19,17,48,0.0,7478,2,Ball Recovery,760,OL Reign,3,From Free Kick,762,Houston Dash,,5051.0,Kealia Ohai,21.0,Left Wing,,,,,,,,,,,,,33.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,0a1441eb-7b7a-4e56-a292-033dbb93dda3,705,1,00:19:17.999000,19,17,48,0.885,7478,43,Carry,760,OL Reign,3,From Free Kick,762,Houston Dash,,5051.0,Kealia Ohai,21.0,Left Wing,,,,,,,34.0,4.0,,,,,33.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,0a65f9ce-b090-4cc8-9f1d-f935cb477194,706,1,00:19:18.884000,19,18,48,2.238,7478,30,Pass,760,OL Reign,3,From Free Kick,762,Houston Dash,,5051.0,Kealia Ohai,21.0,Left Wing,5058.0,Rachel Daly,34.928497,0.23109066,2.0,Low Pass,68.0,12.0,,,38.0,Left Foot,34.0,4.0,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,34d6e2dd-ed53-4005-9c56-549fac6e92a6,707,1,00:19:21.122000,19,21,48,,7478,42,Ball Receipt,760,OL Reign,3,From Free Kick,762,Houston Dash,,5058.0,Rachel Daly,23.0,Center Forward,,,,,,,,,,,,,67.0,18.0,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,c6d64463-cfbe-4dc5-be36-397d1cd04a59,708,1,00:19:21.122000,19,21,48,0.0,7478,2,Ball Recovery,760,OL Reign,3,From Free Kick,760,OL Reign,,5007.0,Megan Montefusco,3.0,Right Center Back,,,,,,,,,,,,,53.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,91acc990-8e46-4c68-8950-70f876926ffa,709,1,00:19:21.122000,19,21,48,3.342,7478,43,Carry,760,OL Reign,3,From Free Kick,760,OL Reign,,5007.0,Megan Montefusco,3.0,Right Center Back,,,,,,,32.0,73.0,,,,,53.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,04580da9-af53-47b2-b5b8-9419232012de,710,1,00:19:24.464000,19,24,48,1.425,7478,30,Pass,760,OL Reign,3,From Free Kick,760,OL Reign,,5007.0,Megan Montefusco,3.0,Right Center Back,5065.0,Lauren Barnes,26.076809,-1.6475682,1.0,Ground Pass,30.0,47.0,,,38.0,Left Foot,32.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,6a124639-12b4-42fc-97f4-786e040a0478,711,1,00:19:25.889000,19,25,48,,7478,42,Ball Receipt,760,OL Reign,3,From Free Kick,760,OL Reign,,5065.0,Lauren Barnes,5.0,Left Center Back,,,,,,,,,,,,,30.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,055ae18e-04db-42c1-b7b6-e69065b75d4e,712,1,00:19:25.889000,19,25,48,1.877,7478,43,Carry,760,OL Reign,3,From Free Kick,760,OL Reign,,5065.0,Lauren Barnes,5.0,Left Center Back,,,,,,,26.0,46.0,,,,,30.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,5acf4d40-7728-47a8-a018-1a4ad67eb630,713,1,00:19:27.766000,19,27,48,1.101,7478,30,Pass,760,OL Reign,3,From Free Kick,760,OL Reign,,5065.0,Lauren Barnes,5.0,Left Center Back,5001.0,Allie Long,25.806976,-0.6202495,1.0,Ground Pass,47.0,31.0,,,38.0,Left Foot,26.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,acadf2dd-1111-4fb7-a9c2-abf8ba39a762,714,1,00:19:28.867000,19,28,48,,7478,42,Ball Receipt,760,OL Reign,3,From Free Kick,760,OL Reign,,5001.0,Allie Long,9.0,Right Defensive Midfield,,,,,,,,,,,,,47.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,3e684501-1f16-44c8-8032-63b549f70aeb,715,1,00:19:28.867000,19,28,48,0.079,7478,43,Carry,760,OL Reign,3,From Free Kick,760,OL Reign,,5001.0,Allie Long,9.0,Right Defensive Midfield,,,,,,,47.0,31.0,,,,,47.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,edaa46a3-f3ea-4bec-bef2-df907abd928c,716,1,00:19:28.946000,19,28,48,1.851,7478,30,Pass,760,OL Reign,3,From Free Kick,760,OL Reign,,5001.0,Allie Long,9.0,Right Defensive Midfield,5065.0,Lauren Barnes,22.472204,2.7776136,1.0,Ground Pass,26.0,39.0,,,38.0,Left Foot,47.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,ee5abb8e-2368-44a6-b527-6ac849222f9e,717,1,00:19:30.797000,19,30,48,,7478,42,Ball Receipt,760,OL Reign,3,From Free Kick,760,OL Reign,,5065.0,Lauren Barnes,5.0,Left Center Back,,,,,,,,,,,,,26.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,4c282b0d-0ecb-41f1-a1f0-e0d806a0fd08,718,1,00:19:30.797000,19,30,48,1.777,7478,43,Carry,760,OL Reign,3,From Free Kick,760,OL Reign,,5065.0,Lauren Barnes,5.0,Left Center Back,,,,,,,29.0,39.0,,,,,26.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,828260f3-dff9-42ea-ad4b-2edf6de3b32c,719,1,00:19:32.574000,19,32,48,2.505,7478,30,Pass,760,OL Reign,3,From Free Kick,760,OL Reign,,5065.0,Lauren Barnes,5.0,Left Center Back,5007.0,Megan Montefusco,32.06244,1.5083776,1.0,Ground Pass,31.0,71.0,,,38.0,Left Foot,29.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,d48298f2-f0f8-4371-ab7a-49036d792590,720,1,00:19:35.079000,19,35,48,,7478,42,Ball Receipt,760,OL Reign,3,From Free Kick,760,OL Reign,,5007.0,Megan Montefusco,3.0,Right Center Back,,,,,,,,,,,,,31.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,0abfe77e-5429-4f49-a6e3-a1e5f6b1f4ee,721,1,00:19:35.079000,19,35,48,2.601,7478,43,Carry,760,OL Reign,3,From Free Kick,760,OL Reign,,5007.0,Megan Montefusco,3.0,Right Center Back,,,,,,,52.0,72.0,,,,,31.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,1d8f1e32-fb96-40de-a2f9-57aadf2057c0,722,1,00:19:37.680000,19,37,48,2.207,7478,30,Pass,760,OL Reign,3,From Free Kick,760,OL Reign,,5007.0,Megan Montefusco,3.0,Right Center Back,8298.0,Megan Anna Rapinoe,53.25411,-0.9723774,3.0,High Pass,82.0,28.0,,,40.0,Right Foot,52.0,72.0,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,6089a1e0-1a6a-4c58-bdab-5b381938b1fb,723,1,00:19:39.887000,19,39,48,,7478,42,Ball Receipt,760,OL Reign,3,From Free Kick,760,OL Reign,,8298.0,Megan Anna Rapinoe,21.0,Left Wing,,,,,,,,,,,,,92.0,29.0,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,6b38f7cf-8231-4b7d-9724-3e27fc0edd11,724,1,00:19:39.887000,19,39,49,0.0,7478,2,Ball Recovery,762,Houston Dash,1,Regular Play,762,Houston Dash,,5045.0,Amber Brooks,5.0,Left Center Back,,,,,,,,,,,,,39.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,c78ca2d0-2a98-4717-89ad-7d127389ae32,725,1,00:19:39.887000,19,39,49,2.072,7478,43,Carry,762,Houston Dash,1,Regular Play,762,Houston Dash,,5045.0,Amber Brooks,5.0,Left Center Back,,,,,,,39.0,51.0,,,,,39.0,53.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,e8f2c28f-1dfd-4ff3-bf9f-e6bcd427285e,726,1,00:19:41.663000,19,41,49,0.366,7478,17,Pressure,762,Houston Dash,1,Regular Play,760,OL Reign,,5001.0,Allie Long,9.0,Right Defensive Midfield,,,,,,,,,,,,,77.0,30.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,2d92125d-ae1b-4e5a-a3ba-ba930f2616fe,727,1,00:19:41.959000,19,41,49,1.086,7478,30,Pass,762,Houston Dash,1,Regular Play,762,Houston Dash,,5045.0,Amber Brooks,5.0,Left Center Back,5059.0,Kyah Pam Simon,19.697716,1.152572,1.0,Ground Pass,47.0,69.0,,,38.0,Left Foot,39.0,51.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,c25c1956-abed-459e-b623-eabbbaff67b7,728,1,00:19:43.045000,19,43,49,,7478,42,Ball Receipt,762,Houston Dash,1,Regular Play,762,Houston Dash,,5059.0,Kyah Pam Simon,17.0,Right Wing,,,,,,,,,,,,,47.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,5edc6f74-e212-4fb5-9f44-4f9f79bf28de,729,1,00:19:43.045000,19,43,49,0.932,7478,43,Carry,762,Houston Dash,1,Regular Play,762,Houston Dash,,5059.0,Kyah Pam Simon,17.0,Right Wing,,,,,,,45.0,65.0,,,,,47.0,69.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,245707bd-fc22-4aa7-8388-0f92318c7635,730,1,00:19:43.516000,19,43,49,0.237,7478,17,Pressure,762,Houston Dash,1,Regular Play,760,OL Reign,,5000.0,Stephanie-Elise Catley,6.0,Left Back,,,,,,,,,,,,,77.0,17.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,3f3a030d-14cc-4970-8538-1db9c80e6dac,731,1,00:19:43.977000,19,43,49,1.356,7478,30,Pass,762,Houston Dash,1,Regular Play,762,Houston Dash,,5059.0,Kyah Pam Simon,17.0,Right Wing,5053.0,Linda Maserame Motlhalo,10.29563,-1.0636978,2.0,Low Pass,50.0,56.0,,,40.0,Right Foot,45.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,0be43840-b30f-42cc-9903-0f47ac18ad6e,732,1,00:19:45.333000,19,45,49,,7478,42,Ball Receipt,762,Houston Dash,1,Regular Play,762,Houston Dash,,5053.0,Linda Maserame Motlhalo,9.0,Right Defensive Midfield,,,,,,,,,,,,,50.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,f7463442-8f2c-4692-aafd-2887a2f54385,733,1,00:19:45.333000,19,45,49,0.714,7478,43,Carry,762,Houston Dash,1,Regular Play,762,Houston Dash,,5053.0,Linda Maserame Motlhalo,9.0,Right Defensive Midfield,,,,,,,50.0,56.0,,,,,50.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,9ca80247-0756-4138-a622-ee4d52db393d,734,1,00:19:46.047000,19,46,49,0.0,7478,38,Miscontrol,762,Houston Dash,1,Regular Play,762,Houston Dash,,5053.0,Linda Maserame Motlhalo,9.0,Right Defensive Midfield,,,,,,,,,,,,,50.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,170b50a4-90a0-44ab-bbb8-65a44b0e4aab,735,1,00:19:46.745000,19,46,50,0.817,7478,30,Pass,760,OL Reign,1,Regular Play,760,OL Reign,,5001.0,Allie Long,9.0,Right Defensive Midfield,4998.0,Rumi Utsugi,9.0,3.1415927,1.0,Ground Pass,57.0,24.0,66.0,Recovery,40.0,Right Foot,66.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,1476966d-0af3-4a2d-8227-5786f4d641e6,736,1,00:19:47.562000,19,47,50,,7478,42,Ball Receipt,760,OL Reign,1,Regular Play,760,OL Reign,,4998.0,Rumi Utsugi,11.0,Left Defensive Midfield,,,,,,,,,,,,,57.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,b023f78d-e386-48b2-9c9c-5d329a469dac,737,1,00:19:47.562000,19,47,50,1.609,7478,43,Carry,760,OL Reign,1,Regular Play,760,OL Reign,,4998.0,Rumi Utsugi,11.0,Left Defensive Midfield,,,,,,,54.0,23.0,,,,,57.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,6695a5f1-377f-4e5c-8f52-5580ea7f33ff,738,1,00:19:49.171000,19,49,50,1.359,7478,30,Pass,760,OL Reign,1,Regular Play,760,OL Reign,,4998.0,Rumi Utsugi,11.0,Left Defensive Midfield,5065.0,Lauren Barnes,16.155495,2.7610862,1.0,Ground Pass,39.0,29.0,,,38.0,Left Foot,54.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,eb0068a7-3ac3-4fc3-8165-a4624752398c,739,1,00:19:50.530000,19,50,50,,7478,42,Ball Receipt,760,OL Reign,1,Regular Play,760,OL Reign,,5065.0,Lauren Barnes,5.0,Left Center Back,,,,,,,,,,,,,39.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,df11416c-1566-4585-890b-2299756ebdc5,740,1,00:19:50.530000,19,50,50,0.12,7478,43,Carry,760,OL Reign,1,Regular Play,760,OL Reign,,5065.0,Lauren Barnes,5.0,Left Center Back,,,,,,,41.0,28.0,,,,,39.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,537eceb6-8d7f-46ed-9dda-72872a16fa07,741,1,00:19:50.650000,19,50,50,0.992,7478,30,Pass,760,OL Reign,1,Regular Play,760,OL Reign,,5065.0,Lauren Barnes,5.0,Left Center Back,4998.0,Rumi Utsugi,12.529964,-0.49934673,1.0,Ground Pass,52.0,22.0,,,40.0,Right Foot,41.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,0ace1878-ea8c-4a8d-b35b-f74d3a2885fc,742,1,00:19:51.642000,19,51,50,,7478,42,Ball Receipt,760,OL Reign,1,Regular Play,760,OL Reign,,4998.0,Rumi Utsugi,11.0,Left Defensive Midfield,,,,,,,,,,,,,52.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,44b519f8-0f95-4c75-8b82-61773af6bde6,743,1,00:19:51.642000,19,51,50,1.79,7478,43,Carry,760,OL Reign,1,Regular Play,760,OL Reign,,4998.0,Rumi Utsugi,11.0,Left Defensive Midfield,,,,,,,54.0,11.0,,,,,52.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,24097d51-b28a-4aa4-9278-b68deeac7a56,744,1,00:19:53.432000,19,53,50,2.002,7478,30,Pass,760,OL Reign,1,Regular Play,760,OL Reign,,4998.0,Rumi Utsugi,11.0,Left Defensive Midfield,5000.0,Stephanie-Elise Catley,37.107952,-0.24497867,3.0,High Pass,90.0,2.0,,,38.0,Left Foot,54.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,558de5da-67cd-490f-b762-da213076a732,745,1,00:19:55.434000,19,55,50,,7478,42,Ball Receipt,760,OL Reign,1,Regular Play,760,OL Reign,,5000.0,Stephanie-Elise Catley,6.0,Left Back,,,,,,,,,,,,,90.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,5725e379-050a-4bd6-8808-5063995f196b,746,1,00:19:55.434000,19,55,50,3.614,7478,43,Carry,760,OL Reign,1,Regular Play,760,OL Reign,,5000.0,Stephanie-Elise Catley,6.0,Left Back,,,,,,,101.0,2.0,,,,,90.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,7a24e314-27d1-4722-9d22-35dfb767537c,747,1,00:19:57.304000,19,57,50,1.175,7478,17,Pressure,760,OL Reign,1,Regular Play,762,Houston Dash,,4959.0,Taylor Comeau,2.0,Right Back,,,,,,,,,,,,,22.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,7387cb1c-52a2-4a66-a42b-0146096fc282,748,1,00:19:59.048000,19,59,50,0.0,7478,3,Dispossessed,760,OL Reign,1,Regular Play,760,OL Reign,,5000.0,Stephanie-Elise Catley,6.0,Left Back,,,,,,,,,,,,,101.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,a5ed82cf-c9c4-42ad-a2b1-351bddf8d8a4,749,1,00:19:59.048000,19,59,50,0.0,7478,4,Duel,760,OL Reign,1,Regular Play,762,Houston Dash,,4959.0,Taylor Comeau,2.0,Right Back,,,,,,,,,11.0,Tackle,,,20.0,79.0,1.0,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,b4475e0b-96d1-4599-967e-70dd1db01afc,750,1,00:20:14.635000,20,14,51,1.505,7478,30,Pass,760,OL Reign,4,From Throw In,760,OL Reign,,8298.0,Megan Anna Rapinoe,21.0,Left Wing,,,22.472204,1.00748,3.0,High Pass,113.0,20.0,67.0,Throw-in,,,101.0,1.0,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,97b87cec-05a3-465d-b006-8ee1af7f3a4b,751,1,00:20:16.140000,20,16,51,0.0,7478,9,Clearance,760,OL Reign,4,From Throw In,762,Houston Dash,,5045.0,Amber Brooks,5.0,Left Center Back,,,,,,,,,,,,,8.0,61.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,ef55bd00-5f5f-4dcf-afc1-12066472919c,752,1,00:20:35.349000,20,35,52,1.49,7478,30,Pass,760,OL Reign,2,From Corner,760,OL Reign,,8298.0,Megan Anna Rapinoe,21.0,Left Wing,5075.0,Elizabeth Addo,23.194826,1.7004988,1.0,Ground Pass,117.0,24.0,61.0,Corner,40.0,Right Foot,120.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,3b122bc1-a38a-468d-936d-36961bbc67c2,753,1,00:20:36.839000,20,36,52,,7478,42,Ball Receipt,760,OL Reign,2,From Corner,760,OL Reign,,5075.0,Elizabeth Addo,17.0,Right Wing,,,,,,,,,,,,,117.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,a2655af8-b56c-49fd-b4b8-5aa1e8ae8d23,754,1,00:20:36.839000,20,36,52,0.526,7478,43,Carry,760,OL Reign,2,From Corner,760,OL Reign,,5075.0,Elizabeth Addo,17.0,Right Wing,,,,,,,118.0,23.0,,,,,117.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,8bb01b0e-c721-45af-9805-aab5e3dbe463,755,1,00:20:37.365000,20,37,52,0.0,7478,3,Dispossessed,760,OL Reign,2,From Corner,760,OL Reign,,5075.0,Elizabeth Addo,17.0,Right Wing,,,,,,,,,,,,,118.0,23.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,05710528-ea37-4377-b395-74b3e5b23275,756,1,00:20:37.365000,20,37,52,0.0,7478,4,Duel,760,OL Reign,2,From Corner,762,Houston Dash,,5038.0,Allysha Lyn Chapman,6.0,Left Back,,,,,,,,,11.0,Tackle,,,3.0,58.0,1.0,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,ca806c8d-2385-4ad3-8411-d41d78698ceb,757,1,00:20:54.486000,20,54,53,2.403,7478,30,Pass,760,OL Reign,2,From Corner,760,OL Reign,,8298.0,Megan Anna Rapinoe,21.0,Left Wing,5001.0,Allie Long,40.112343,1.6456562,3.0,High Pass,117.0,41.0,61.0,Corner,40.0,Right Foot,120.0,1.0,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,cc5b9dd0-db7c-45e7-87a6-ac75eeb54c90,758,1,00:20:56.889000,20,56,53,,7478,42,Ball Receipt,760,OL Reign,2,From Corner,760,OL Reign,,5001.0,Allie Long,9.0,Right Defensive Midfield,,,,,,,,,,,,,117.0,41.0,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,2da3c9c3-6527-4b9a-ba55-81fa32e2ea6a,759,1,00:20:56.889000,20,56,53,0.0,7478,23,Goal Keeper,760,OL Reign,2,From Corner,762,Houston Dash,,5056.0,Jane Campbell,1.0,Goalkeeper,,,,,,,,,30.0,Punch,,,4.0,40.0,,,53.0,In Play Safe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,d8538c7c-ceb2-4361-b7cb-2502cad0d306,760,1,00:20:57.835000,20,57,53,0.0,7478,9,Clearance,760,OL Reign,2,From Corner,762,Houston Dash,,5058.0,Rachel Daly,23.0,Center Forward,,,,,,,,,,,,,16.0,28.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,e296b79f-4b23-4b40-865f-75c0a8e2518f,761,1,00:21:00.683000,21,0,53,2.165,7478,30,Pass,760,OL Reign,2,From Corner,760,OL Reign,,5065.0,Lauren Barnes,5.0,Left Center Back,5069.0,Theresa Nielsen,24.186773,1.6951513,1.0,Ground Pass,78.0,63.0,66.0,Recovery,38.0,Left Foot,81.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,1283ef6f-eaed-4cec-a16d-5203fb2fcccc,762,1,00:21:02.848000,21,2,53,,7478,42,Ball Receipt,760,OL Reign,2,From Corner,760,OL Reign,,5069.0,Theresa Nielsen,2.0,Right Back,,,,,,,,,,,,,78.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,c1d122cc-067f-42b2-8115-839966f732c4,763,1,00:21:02.848000,21,2,53,0.762,7478,43,Carry,760,OL Reign,2,From Corner,760,OL Reign,,5069.0,Theresa Nielsen,2.0,Right Back,,,,,,,79.0,71.0,,,,,78.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
